case_id,activity,timestamp
38244356092,Invoice Created,26.05.2017 15:47:46
38244356092,Confirmed Delivery Date,25.05.2017 16:46:48
38244356092,Delivery Completed,25.05.2017 10:41:38
38244356092,Shipment Sent,23.05.2017 14:22:14
38244356092,Picking Done,22.05.2017 14:40:56
38244356092,Sales Order Created,16.05.2017 12:49:17
38244356092,Payment Received,13.06.2017 07:01:56
38244356093,Payment Received,07.07.2017 02:23:35
38244356093,Sales Order Created,07.06.2017 08:33:55
38244356093,Invoice Created,18.06.2017 13:05:25
38244356093,Delivery Completed,17.06.2017 05:39:56
38244356093,Confirmed Delivery Date,16.06.2017 14:25:20
38244356093,Shipment Sent,15.06.2017 04:41:48
38244356093,Picking Done,14.06.2017 03:50:48
38244356094,Delivery Completed,30.06.2017 13:57:11
38244356094,Shipment Sent,29.06.2017 08:50:42
38244356094,Picking Done,28.06.2017 12:57:37
38244356094,Sales Order Created,24.06.2017 20:09:24
38244356094,Payment Received,16.07.2017 02:24:40
38244356094,Confirmed Delivery Date,01.07.2017 20:03:49
38244356094,Invoice Created,01.07.2017 11:26:51
38244356095,Shipment Sent,30.07.2017 19:56:17
38244356095,Confirmed Delivery Date,03.08.2017 09:14:16
38244356095,Invoice Created,03.08.2017 20:11:38
38244356095,Picking Done,29.07.2017 16:26:41
38244356095,Payment Received,24.08.2017 11:43:35
38244356095,Sales Order Created,21.07.2017 05:30:28
38244356095,Delivery Completed,02.08.2017 07:28:55
38244356096,Shipment Sent,09.08.2017 08:19:42
38244356096,Picking Done,08.08.2017 13:11:12
38244356096,Sales Order Created,05.08.2017 07:31:37
38244356096,Payment Received,25.08.2017 07:19:17
38244356096,Invoice Created,11.08.2017 06:28:24
38244356096,Confirmed Delivery Date,11.08.2017 00:32:43
38244356096,Delivery Completed,10.08.2017 10:27:53
38244356097,Payment Received,09.10.2017 17:07:50
38244356097,Sales Order Created,02.09.2017 11:13:47
38244356097,Invoice Created,17.09.2017 16:22:46
38244356097,Confirmed Delivery Date,17.09.2017 12:25:53
38244356097,Delivery Completed,16.09.2017 00:10:14
38244356097,Shipment Sent,13.09.2017 05:38:01
38244356097,Picking Done,12.09.2017 00:23:30
38244356098,Delivery Completed,30.09.2017 16:13:30
38244356098,Shipment Sent,28.09.2017 14:06:52
38244356098,Picking Done,27.09.2017 12:58:46
38244356098,Sales Order Created,20.09.2017 13:25:00
38244356098,Payment Received,20.10.2017 18:56:44
38244356098,Invoice Created,02.10.2017 00:13:14
38244356098,Confirmed Delivery Date,01.10.2017 22:05:04
38244356099,Confirmed Delivery Date,28.10.2017 11:51:06
38244356099,Invoice Created,28.10.2017 11:45:20
38244356099,Delivery Completed,26.10.2017 21:00:53
38244356099,Shipment Sent,24.10.2017 05:24:48
38244356099,Picking Done,23.10.2017 00:54:20
38244356099,Payment Received,18.11.2017 22:33:42
38244356099,Sales Order Created,13.10.2017 22:45:09
38244356100,Sales Order Created,04.11.2017 13:20:11
38244356100,Invoice Created,19.11.2017 21:12:46
38244356100,Confirmed Delivery Date,19.11.2017 17:11:34
38244356100,Delivery Completed,18.11.2017 04:45:22
38244356100,Shipment Sent,15.11.2017 09:43:24
38244356100,Picking Done,14.11.2017 04:21:27
38244356100,Payment Received,12.12.2017 00:19:07
38420781001,Shipment Sent,09.12.2017 21:12:06
38420781001,Picking Done,08.12.2017 17:42:26
38420781001,Sales Order Created,07.12.2017 10:31:34
38420781001,Payment Received,25.12.2017 22:10:45
38420781001,Invoice Created,12.12.2017 02:14:38
38420781001,Confirmed Delivery Date,11.12.2017 06:11:31
38420781001,Delivery Completed,10.12.2017 02:37:16
38420781002,Sales Order Created,08.05.2016 20:38:52
38420781002,Payment Received,27.05.2016 15:40:43
38420781002,Invoice Created,13.05.2016 14:37:27
38420781002,Confirmed Delivery Date,12.05.2016 03:24:58
38420781002,Shipment Sent,11.05.2016 08:13:36
38420781002,Delivery Completed,11.05.2016 14:05:52
38420781002,Picking Done,10.05.2016 04:25:52
38420781003,Confirmed Delivery Date,09.10.2017 06:01:37
38420781003,Invoice Created,09.10.2017 18:50:35
38420781003,Delivery Completed,07.10.2017 19:19:52
38420781003,Shipment Sent,07.10.2017 13:58:01
38420781003,Picking Done,06.10.2017 10:30:34
38420781003,Sales Order Created,05.10.2017 03:24:08
38420781003,Payment Received,23.10.2017 14:09:03
38420781004,Invoice Created,09.03.2016 22:40:42
38420781004,Confirmed Delivery Date,09.03.2016 20:09:30
38420781004,Delivery Completed,07.03.2016 22:44:59
38420781004,Shipment Sent,07.03.2016 17:10:38
38420781004,Picking Done,06.03.2016 13:34:52
38420781004,Sales Order Created,05.03.2016 06:11:46
38420781004,Payment Received,23.03.2016 20:20:46
38420781005,Invoice Created,07.08.2017 16:48:13
38420781005,Confirmed Delivery Date,07.08.2017 13:54:42
38420781005,Delivery Completed,05.08.2017 17:19:19
38420781005,Shipment Sent,05.08.2017 11:58:23
38420781005,Picking Done,04.08.2017 08:31:33
38420781005,Sales Order Created,03.08.2017 01:26:20
38420781005,Payment Received,21.08.2017 11:56:18
38420781006,Invoice Created,07.12.2016 18:28:17
38420781006,Confirmed Delivery Date,06.12.2016 21:49:10
38420781006,Delivery Completed,05.12.2016 18:14:47
38420781006,Shipment Sent,05.12.2016 12:31:34
38420781006,Picking Done,04.12.2016 08:49:52
38420781006,Sales Order Created,03.12.2016 01:14:56
38420781006,Payment Received,21.12.2016 17:49:02
38420781007,Invoice Created,06.06.2016 22:49:23
38420781007,Confirmed Delivery Date,05.06.2016 14:11:42
38420781007,Delivery Completed,04.06.2016 22:31:59
38420781007,Shipment Sent,04.06.2016 16:46:48
38420781007,Picking Done,03.06.2016 13:03:48
38420781007,Payment Received,20.06.2016 22:32:16
38420781007,Sales Order Created,02.06.2016 05:26:15
38420781008,Picking Done,31.10.2017 04:41:06
38420781008,Confirmed Delivery Date,03.11.2017 04:35:54
38420781008,Invoice Created,03.11.2017 12:51:16
38420781008,Sales Order Created,29.10.2017 21:38:16
38420781008,Payment Received,17.11.2017 07:39:16
38420781008,Shipment Sent,01.11.2017 08:06:46
38420781008,Delivery Completed,01.11.2017 13:25:55
38420781009,Delivery Completed,09.04.2016 21:21:24
38420781009,Shipment Sent,09.04.2016 14:20:12
38420781009,Picking Done,08.04.2016 09:46:30
38420781009,Sales Order Created,07.04.2016 00:27:36
38420781009,Payment Received,26.04.2016 14:15:18
38420781009,Invoice Created,12.04.2016 00:10:50
38420781009,Confirmed Delivery Date,11.04.2016 19:35:04
38420781010,Shipment Sent,09.09.2017 04:27:25
38420781010,Delivery Completed,09.09.2017 11:35:07
38420781010,Picking Done,07.09.2017 23:49:25
38420781010,Sales Order Created,06.09.2017 14:21:52
38420781010,Payment Received,26.09.2017 05:55:28
38420781010,Invoice Created,11.09.2017 14:37:31
38420781010,Confirmed Delivery Date,10.09.2017 12:45:55
38420781011,Payment Received,02.12.2016 15:33:17
38420781011,Invoice Created,16.11.2016 10:22:18
38420781011,Confirmed Delivery Date,15.11.2016 01:19:25
38420781011,Delivery Completed,14.11.2016 04:52:54
38420781011,Shipment Sent,13.11.2016 20:31:43
38420781011,Picking Done,12.11.2016 15:04:42
38420781011,Sales Order Created,11.11.2016 03:59:09
38420781012,Payment Received,03.08.2016 02:27:46
38420781012,Confirmed Delivery Date,18.07.2016 20:30:14
38420781012,Invoice Created,18.07.2016 16:40:33
38420781012,Delivery Completed,16.07.2016 10:22:23
38420781012,Shipment Sent,16.07.2016 01:36:49
38420781012,Picking Done,14.07.2016 19:53:34
38420781012,Sales Order Created,13.07.2016 08:15:31
38420781013,Payment Received,05.01.2016 02:34:15
38420781013,Confirmed Delivery Date,20.12.2015 05:38:23
38420781013,Invoice Created,20.12.2015 11:08:52
38420781013,Delivery Completed,18.12.2015 03:51:02
38420781013,Shipment Sent,17.12.2015 18:35:38
38420781013,Picking Done,16.12.2015 12:32:29
38420781013,Sales Order Created,15.12.2015 00:14:39
38420781014,Delivery Completed,09.05.2016 04:30:28
38420781014,Shipment Sent,08.05.2016 20:42:16
38420781014,Picking Done,07.05.2016 15:37:14
38420781014,Sales Order Created,06.05.2016 05:15:40
38420781014,Payment Received,26.05.2016 07:51:07
38420781014,Invoice Created,11.05.2016 08:53:55
38420781014,Confirmed Delivery Date,10.05.2016 10:29:41
38420781015,Invoice Created,26.09.2017 08:51:25
38420781015,Confirmed Delivery Date,26.09.2017 19:42:18
38420781015,Delivery Completed,24.09.2017 09:29:39
38420781015,Shipment Sent,24.09.2017 04:12:17
38420781015,Picking Done,23.09.2017 00:47:49
38420781015,Sales Order Created,21.09.2017 17:47:22
38420781015,Payment Received,10.10.2017 03:19:04
38420781016,Confirmed Delivery Date,28.11.2016 06:01:10
38420781016,Invoice Created,28.11.2016 14:13:39
38420781016,Shipment Sent,26.11.2016 07:18:01
38420781016,Delivery Completed,26.11.2016 13:20:53
38420781016,Picking Done,25.11.2016 03:23:13
38420781016,Sales Order Created,23.11.2016 19:22:06
38420781016,Payment Received,13.12.2016 17:17:01
38420781017,Invoice Created,27.07.2017 08:48:39
38420781017,Confirmed Delivery Date,27.07.2017 13:55:22
38420781017,Delivery Completed,25.07.2017 08:43:50
38420781017,Shipment Sent,25.07.2017 03:04:57
38420781017,Picking Done,23.07.2017 23:26:08
38420781017,Sales Order Created,22.07.2017 15:56:59
38420781017,Payment Received,10.08.2017 07:20:16
38420781018,Invoice Created,25.12.2016 14:53:13
38420781018,Delivery Completed,23.12.2016 03:35:01
38420781018,Confirmed Delivery Date,23.12.2016 23:17:13
38420781018,Shipment Sent,22.12.2016 16:19:26
38420781018,Picking Done,21.12.2016 08:56:10
38420781018,Sales Order Created,19.12.2016 17:58:05
38420781018,Payment Received,11.02.2017 05:00:41
38420781019,Payment Received,06.06.2016 13:04:46
38420781019,Invoice Created,23.05.2016 15:58:47
38420781019,Confirmed Delivery Date,22.05.2016 19:50:37
38420781019,Delivery Completed,21.05.2016 16:09:05
38420781019,Shipment Sent,21.05.2016 10:37:45
38420781019,Picking Done,20.05.2016 07:03:58
38420781019,Sales Order Created,18.05.2016 23:44:54
38420781020,Invoice Created,24.11.2017 05:06:05
38420781020,Confirmed Delivery Date,22.11.2017 09:15:12
38420781020,Shipment Sent,21.11.2017 06:13:10
38420781020,Delivery Completed,21.11.2017 17:35:07
38420781020,Picking Done,19.11.2017 22:45:38
38420781020,Sales Order Created,18.11.2017 07:39:03
38420781020,Payment Received,10.12.2017 20:25:51
38420781021,Invoice Created,29.04.2016 11:29:20
38420781021,Confirmed Delivery Date,27.04.2016 12:21:10
38420781021,Shipment Sent,26.04.2016 09:13:54
38420781021,Delivery Completed,26.04.2016 21:43:22
38420781021,Picking Done,25.04.2016 01:01:22
38420781021,Sales Order Created,23.04.2016 08:24:47
38420781021,Payment Received,16.05.2016 15:34:11
38420781022,Invoice Created,04.09.2017 04:50:05
38420781022,Confirmed Delivery Date,04.09.2017 02:12:24
38420781022,Picking Done,31.08.2017 10:21:06
38420781022,Sales Order Created,29.08.2017 23:33:14
38420781022,Payment Received,19.09.2017 07:30:48
38420781022,Delivery Completed,01.09.2017 23:47:12
38420781022,Shipment Sent,01.09.2017 15:39:16
38420781023,Payment Received,31.12.2016 12:19:09
38420781023,Confirmed Delivery Date,17.12.2016 19:59:12
38420781023,Invoice Created,17.12.2016 17:09:17
38420781023,Delivery Completed,15.12.2016 17:40:04
38420781023,Shipment Sent,15.12.2016 12:18:59
38420781023,Picking Done,14.12.2016 08:52:02
38420781023,Sales Order Created,13.12.2016 01:46:37
38420781024,Delivery Completed,30.06.2016 01:23:39
38420781024,Shipment Sent,29.06.2016 17:15:00
38420781024,Picking Done,28.06.2016 11:56:20
38420781024,Sales Order Created,27.06.2016 01:07:29
38420781024,Invoice Created,02.07.2016 06:28:01
38420781024,Payment Received,17.07.2016 09:17:02
38420781024,Confirmed Delivery Date,01.07.2016 14:56:20
38420781025,Payment Received,09.12.2017 13:57:29
38420781025,Invoice Created,24.11.2017 23:54:25
38420781025,Confirmed Delivery Date,24.11.2017 18:34:44
38420781025,Delivery Completed,22.11.2017 21:05:13
38420781025,Shipment Sent,22.11.2017 14:04:08
38420781025,Picking Done,21.11.2017 09:30:32
38420781025,Sales Order Created,20.11.2017 00:11:48
38420781026,Picking Done,09.05.2016 19:14:56
38420781026,Sales Order Created,08.05.2016 05:09:35
38420781026,Payment Received,30.05.2016 05:26:14
38420781026,Invoice Created,13.05.2016 22:46:59
38420781026,Confirmed Delivery Date,13.05.2016 00:30:40
38420781026,Shipment Sent,11.05.2016 02:11:50
38420781026,Delivery Completed,11.05.2016 12:47:53
38420781027,Payment Received,04.11.2017 16:47:12
38420781027,Confirmed Delivery Date,18.10.2017 05:27:14
38420781027,Invoice Created,18.10.2017 21:59:24
38420781027,Delivery Completed,16.10.2017 09:51:44
38420781027,Shipment Sent,15.10.2017 22:11:25
38420781027,Picking Done,14.10.2017 14:31:40
38420781027,Sales Order Created,12.10.2017 23:00:36
38420781028,Confirmed Delivery Date,30.03.2016 04:45:25
38420781028,Delivery Completed,29.03.2016 10:58:49
38420781028,Shipment Sent,28.03.2016 20:44:53
38420781028,Picking Done,27.03.2016 11:22:42
38420781028,Sales Order Created,25.03.2016 16:26:49
38420781028,Payment Received,19.04.2016 04:02:35
38420781028,Invoice Created,01.04.2016 04:13:44
38420781029,Picking Done,09.08.2016 04:52:54
38420781029,Sales Order Created,07.08.2016 13:57:19
38420781029,Payment Received,30.08.2016 00:29:21
38420781029,Invoice Created,13.08.2016 10:43:06
38420781029,Confirmed Delivery Date,11.08.2016 17:39:16
38420781029,Delivery Completed,10.08.2016 23:28:38
38420781029,Shipment Sent,10.08.2016 12:14:56
38420781030,Payment Received,03.01.2016 18:49:26
38420781030,Invoice Created,20.12.2015 04:23:32
38420781030,Confirmed Delivery Date,19.12.2015 14:05:18
38420781030,Delivery Completed,18.12.2015 01:30:19
38420781030,Shipment Sent,17.12.2015 18:27:14
38420781030,Picking Done,16.12.2015 13:52:17
38420781030,Sales Order Created,15.12.2015 04:30:52
38420781031,Confirmed Delivery Date,27.05.2016 11:36:22
38420781031,Invoice Created,26.05.2016 23:54:22
38420781031,Shipment Sent,24.05.2016 09:45:33
38420781031,Delivery Completed,24.05.2016 18:12:48
38420781031,Picking Done,23.05.2016 04:14:29
38420781031,Sales Order Created,21.05.2016 17:00:50
38420781031,Payment Received,11.06.2016 06:14:11
38420781032,Confirmed Delivery Date,30.11.2017 06:47:16
38420781032,Invoice Created,30.11.2017 10:15:21
38420781032,Delivery Completed,27.11.2017 15:50:23
38420781032,Shipment Sent,27.11.2017 01:01:26
38420781032,Picking Done,25.11.2017 15:15:54
38420781032,Sales Order Created,23.11.2017 19:33:19
38420781032,Payment Received,18.12.2017 16:41:09
38420781033,Invoice Created,24.04.2016 21:20:28
38420781033,Confirmed Delivery Date,24.04.2016 18:12:33
38420781033,Delivery Completed,22.04.2016 04:33:17
38420781033,Shipment Sent,21.04.2016 14:33:12
38420781033,Picking Done,20.04.2016 05:20:16
38420781033,Sales Order Created,18.04.2016 10:42:52
38420781033,Payment Received,12.05.2016 18:32:11
38420781034,Delivery Completed,08.09.2017 00:24:07
38420781034,Shipment Sent,07.09.2017 12:48:07
38420781034,Picking Done,06.09.2017 05:11:14
38420781034,Sales Order Created,04.09.2017 13:45:55
38420781034,Payment Received,27.09.2017 06:22:06
38420781034,Confirmed Delivery Date,10.09.2017 18:31:05
38420781034,Invoice Created,10.09.2017 12:23:10
38420781035,Confirmed Delivery Date,07.11.2016 15:06:21
38420781035,Invoice Created,07.11.2016 14:36:07
38420781035,Delivery Completed,05.11.2016 02:56:37
38420781035,Shipment Sent,04.11.2016 15:30:24
38420781035,Picking Done,03.11.2016 08:00:02
38420781035,Payment Received,24.11.2016 06:44:13
38420781035,Sales Order Created,01.11.2016 16:47:45
38420781036,Payment Received,07.07.2016 14:59:44
38420781036,Invoice Created,22.06.2016 06:06:17
38420781036,Confirmed Delivery Date,21.06.2016 11:06:31
38420781036,Delivery Completed,19.06.2016 23:57:37
38420781036,Shipment Sent,19.06.2016 15:16:48
38420781036,Picking Done,18.06.2016 09:36:42
38420781036,Sales Order Created,16.06.2016 22:04:59
38420781037,Confirmed Delivery Date,31.12.2015 07:57:17
38420781037,Delivery Completed,29.12.2015 04:47:40
38420781037,Shipment Sent,28.12.2015 12:47:11
38420781037,Picking Done,27.12.2015 02:13:59
38420781037,Sales Order Created,25.12.2015 04:56:01
38420781037,Payment Received,19.01.2016 21:32:05
38420781037,Invoice Created,01.01.2016 01:35:41
38420781038,Payment Received,09.05.2016 11:51:06
38420781038,Invoice Created,23.04.2016 19:42:11
38420781038,Confirmed Delivery Date,22.04.2016 22:43:37
38420781038,Shipment Sent,21.04.2016 02:57:26
38420781038,Delivery Completed,21.04.2016 12:16:40
38420781038,Picking Done,19.04.2016 20:51:43
38420781038,Sales Order Created,18.04.2016 08:28:46
38420781039,Confirmed Delivery Date,04.09.2017 19:57:37
38420781039,Invoice Created,04.09.2017 10:18:44
38420781039,Picking Done,31.08.2017 23:34:45
38420781039,Sales Order Created,30.08.2017 15:35:58
38420781039,Delivery Completed,02.09.2017 09:29:29
38420781039,Shipment Sent,02.09.2017 03:28:22
38420781039,Payment Received,18.09.2017 13:02:10
38420781040,Invoice Created,08.11.2016 11:14:25
38420781040,Confirmed Delivery Date,07.11.2016 05:59:47
38420781040,Delivery Completed,06.11.2016 08:15:03
38420781040,Shipment Sent,06.11.2016 01:08:54
38420781040,Picking Done,04.11.2016 20:31:54
38420781040,Sales Order Created,03.11.2016 11:06:23
38420781040,Payment Received,23.11.2016 02:15:09
38420781041,Invoice Created,05.07.2016 18:04:29
38420781041,Confirmed Delivery Date,05.07.2016 00:23:12
38420781041,Sales Order Created,30.06.2016 20:22:42
38420781041,Shipment Sent,03.07.2016 09:26:42
38420781041,Delivery Completed,03.07.2016 16:03:37
38420781041,Payment Received,20.07.2016 03:33:42
38420781041,Picking Done,02.07.2016 05:09:13
38420781042,Invoice Created,09.11.2016 13:52:13
38420781042,Confirmed Delivery Date,07.11.2016 23:23:11
38420781042,Delivery Completed,06.11.2016 11:51:32
38420781042,Shipment Sent,05.11.2016 17:14:43
38420781042,Picking Done,04.11.2016 04:57:17
38420781042,Payment Received,29.11.2016 15:20:23
38420781042,Sales Order Created,02.11.2016 04:10:53
38420781043,Payment Received,07.07.2016 12:25:46
38420781043,Invoice Created,19.06.2016 04:27:23
38420781043,Confirmed Delivery Date,17.06.2016 21:30:30
38420781043,Delivery Completed,16.06.2016 09:46:05
38420781043,Shipment Sent,15.06.2016 18:48:57
38420781043,Picking Done,14.06.2016 08:57:58
38420781043,Sales Order Created,12.06.2016 13:04:29
38420781044,Confirmed Delivery Date,06.10.2017 09:04:49
38420781044,Invoice Created,06.10.2017 21:50:54
38420781044,Delivery Completed,04.10.2017 18:20:28
38420781044,Shipment Sent,04.10.2017 10:58:46
38420781044,Picking Done,03.10.2017 06:11:25
38420781044,Payment Received,21.10.2017 15:47:41
38420781044,Sales Order Created,01.10.2017 20:25:10
38420781045,Invoice Created,21.04.2016 11:55:03
38420781045,Confirmed Delivery Date,21.04.2016 10:36:34
38420781045,Delivery Completed,18.04.2016 15:40:52
38420781045,Shipment Sent,17.04.2016 23:57:17
38420781045,Picking Done,16.04.2016 13:35:21
38420781045,Sales Order Created,14.04.2016 16:39:57
38420781045,Payment Received,10.05.2016 04:39:46
38420781046,Sales Order Created,09.08.2017 17:54:24
38420781046,Payment Received,30.08.2017 19:25:45
38420781046,Invoice Created,15.08.2017 04:33:51
38420781046,Confirmed Delivery Date,15.08.2017 14:02:39
38420781046,Delivery Completed,12.08.2017 21:21:56
38420781046,Shipment Sent,12.08.2017 12:09:29
38420781046,Picking Done,11.08.2017 06:08:18
38420781047,Delivery Completed,08.03.2016 13:28:49
38420781047,Shipment Sent,07.03.2016 17:45:38
38420781047,Picking Done,06.03.2016 04:43:58
38420781047,Sales Order Created,04.03.2016 02:29:05
38420781047,Confirmed Delivery Date,11.03.2016 02:58:03
38420781047,Invoice Created,11.03.2016 17:42:13
38420781047,Payment Received,01.04.2016 07:42:27
38420781048,Invoice Created,31.07.2016 04:11:19
38420781048,Delivery Completed,28.07.2016 03:23:58
38420781048,Confirmed Delivery Date,28.07.2016 19:26:26
38420781048,Shipment Sent,27.07.2016 09:23:48
38420781048,Picking Done,25.07.2016 21:30:49
38420781048,Sales Order Created,23.07.2016 21:33:18
38420781048,Payment Received,19.08.2016 22:43:57
38420781049,Payment Received,04.12.2017 22:02:51
38420781049,Confirmed Delivery Date,18.11.2017 05:49:08
38420781049,Invoice Created,18.11.2017 15:58:15
38420781049,Delivery Completed,16.11.2017 06:05:16
38420781049,Shipment Sent,15.11.2017 19:32:17
38420781049,Picking Done,14.11.2017 12:37:25
38420781049,Sales Order Created,12.11.2017 22:36:09
38420781050,Picking Done,09.05.2016 19:28:44
38420781050,Sales Order Created,07.05.2016 22:59:14
38420781050,Payment Received,02.06.2016 05:41:37
38420781050,Confirmed Delivery Date,14.05.2016 02:05:15
38420781050,Invoice Created,14.05.2016 16:37:10
38420781050,Shipment Sent,11.05.2016 05:37:42
38420781050,Delivery Completed,11.05.2016 21:01:51
38420781051,Payment Received,07.11.2017 03:15:12
38420781051,Invoice Created,19.10.2017 03:06:52
38420781051,Confirmed Delivery Date,19.10.2017 02:09:16
38420781051,Delivery Completed,16.10.2017 05:34:24
38420781051,Shipment Sent,15.10.2017 13:11:41
38420781051,Picking Done,14.10.2017 02:23:40
38420781051,Sales Order Created,12.10.2017 04:36:04
38420781052,Confirmed Delivery Date,31.03.2016 10:55:25
38420781052,Delivery Completed,30.03.2016 18:06:56
38420781052,Shipment Sent,29.03.2016 22:54:27
38420781052,Picking Done,28.03.2016 10:13:15
38420781052,Sales Order Created,26.03.2016 08:39:18
38420781052,Payment Received,23.04.2016 05:31:16
38420781052,Invoice Created,02.04.2016 21:18:56
38420781053,Invoice Created,04.07.2016 05:33:17
38420781053,Picking Done,30.06.2016 09:04:36
38420781053,Sales Order Created,28.06.2016 21:33:12
38420781053,Confirmed Delivery Date,02.07.2016 20:54:53
38420781053,Payment Received,19.07.2016 14:23:56
38420781053,Delivery Completed,01.07.2016 23:25:06
38420781053,Shipment Sent,01.07.2016 14:44:32
38420781054,Confirmed Delivery Date,28.12.2015 02:40:31
38420781054,Invoice Created,28.12.2015 19:59:29
38420781054,Delivery Completed,26.12.2015 04:39:42
38420781054,Shipment Sent,25.12.2015 15:23:19
38420781054,Picking Done,24.12.2015 06:39:31
38420781054,Sales Order Created,22.12.2015 13:00:23
38420781054,Payment Received,15.01.2016 08:55:57
38420781055,Invoice Created,16.05.2016 01:34:30
38420781055,Confirmed Delivery Date,14.05.2016 06:21:04
38420781055,Shipment Sent,13.05.2016 03:18:38
38420781055,Delivery Completed,13.05.2016 14:28:15
38420781055,Picking Done,11.05.2016 19:59:21
38420781055,Sales Order Created,10.05.2016 05:09:14
38420781055,Payment Received,01.06.2016 14:34:14
38420781056,Picking Done,09.09.2017 00:32:03
38420781056,Sales Order Created,07.09.2017 17:31:46
38420781056,Payment Received,26.09.2017 03:01:29
38420781056,Invoice Created,12.09.2017 08:35:12
38420781056,Confirmed Delivery Date,11.09.2017 09:24:53
38420781056,Delivery Completed,10.09.2017 09:13:41
38420781056,Shipment Sent,10.09.2017 03:56:26
38420781057,Invoice Created,27.03.2016 23:00:35
38420781057,Confirmed Delivery Date,27.03.2016 14:22:54
38420781057,Delivery Completed,25.03.2016 06:55:00
38420781057,Shipment Sent,24.03.2016 17:15:43
38420781057,Picking Done,23.03.2016 08:16:39
38420781057,Sales Order Created,21.03.2016 14:06:58
38420781057,Payment Received,14.04.2016 16:16:36
38420781058,Invoice Created,24.10.2016 17:50:07
38420781058,Confirmed Delivery Date,23.10.2016 10:05:43
38420781058,Delivery Completed,21.10.2016 04:16:25
38420781058,Shipment Sent,20.10.2016 03:53:04
38420781058,Picking Done,18.10.2016 11:44:37
38420781058,Payment Received,16.11.2016 12:45:30
38420781058,Sales Order Created,16.10.2016 03:16:12
38420781059,Invoice Created,06.12.2016 09:31:41
38420781059,Confirmed Delivery Date,06.12.2016 00:38:10
38420781059,Delivery Completed,03.12.2016 02:33:15
38420781059,Picking Done,29.11.2016 15:30:53
38420781059,Payment Received,27.12.2016 15:07:05
38420781059,Sales Order Created,27.11.2016 11:25:59
38420781059,Shipment Sent,02.12.2016 05:27:34
38420781060,Invoice Created,22.07.2016 06:19:23
38420781060,Confirmed Delivery Date,20.07.2016 23:01:37
38420781060,Delivery Completed,19.07.2016 04:03:56
38420781060,Shipment Sent,18.07.2016 09:19:44
38420781060,Picking Done,16.07.2016 20:57:22
38420781060,Sales Order Created,14.07.2016 20:01:08
38420781060,Payment Received,11.08.2016 09:11:15
38420781061,Confirmed Delivery Date,29.11.2017 21:23:01
38420781061,Delivery Completed,28.11.2017 09:41:17
38420781061,Shipment Sent,27.11.2017 18:33:15
38420781061,Picking Done,26.11.2017 08:35:00
38420781061,Sales Order Created,24.11.2017 12:26:59
38420781061,Payment Received,19.12.2017 14:46:18
38420781061,Invoice Created,01.12.2017 04:44:23
38420781062,Shipment Sent,08.05.2016 04:46:58
38420781062,Delivery Completed,08.05.2016 22:00:55
38420781062,Picking Done,06.05.2016 17:24:47
38420781062,Sales Order Created,04.05.2016 18:28:52
38420781062,Payment Received,31.05.2016 07:04:54
38420781062,Invoice Created,11.05.2016 21:15:52
38420781062,Confirmed Delivery Date,10.05.2016 21:09:23
38420781063,Invoice Created,27.10.2017 10:25:45
38420781063,Confirmed Delivery Date,25.10.2017 12:46:09
38420781063,Delivery Completed,24.10.2017 05:14:15
38420781063,Shipment Sent,23.10.2017 09:02:01
38420781063,Picking Done,21.10.2017 19:40:58
38420781063,Sales Order Created,19.10.2017 16:47:21
38420781063,Payment Received,17.11.2017 05:55:16
38420781064,Confirmed Delivery Date,27.04.2016 10:21:32
38420781064,Invoice Created,26.04.2016 22:53:13
38420781064,Delivery Completed,23.04.2016 06:22:36
38420781064,Shipment Sent,22.04.2016 04:30:49
38420781064,Payment Received,20.05.2016 10:31:03
38420781064,Picking Done,20.04.2016 11:23:24
38420781064,Sales Order Created,18.04.2016 00:57:03
38420781065,Picking Done,09.08.2016 19:03:57
38420781065,Sales Order Created,07.08.2016 18:23:38
38420781065,Payment Received,04.09.2016 04:18:35
38420781065,Invoice Created,15.08.2016 03:42:09
38420781065,Confirmed Delivery Date,14.08.2016 19:09:31
38420781065,Delivery Completed,12.08.2016 01:50:36
38420781065,Shipment Sent,11.08.2016 07:18:20
38420781066,Confirmed Delivery Date,27.11.2016 21:49:42
38420781066,Invoice Created,27.11.2016 14:29:47
38420781066,Delivery Completed,23.11.2016 20:40:31
38420781066,Payment Received,22.12.2016 09:33:18
38420781066,Shipment Sent,22.11.2016 18:09:23
38420781066,Picking Done,21.11.2016 00:35:46
38420781066,Sales Order Created,18.11.2016 13:16:58
38420781067,Payment Received,09.07.2016 15:50:47
38420781067,Invoice Created,19.06.2016 03:04:55
38420781067,Confirmed Delivery Date,18.06.2016 03:20:45
38420781067,Shipment Sent,15.06.2016 03:28:02
38420781067,Delivery Completed,15.06.2016 23:04:39
38420781067,Picking Done,13.06.2016 14:30:44
38420781067,Sales Order Created,11.06.2016 12:24:37
38420781068,Confirmed Delivery Date,09.01.2016 03:32:16
38420781068,Delivery Completed,06.01.2016 09:06:15
38420781068,Shipment Sent,05.01.2016 03:56:21
38420781068,Payment Received,04.02.2016 09:16:05
38420781068,Sales Order Created,31.12.2015 17:46:23
38420781068,Picking Done,03.01.2016 08:36:52
38420781068,Invoice Created,10.01.2016 08:13:04
38420781069,Shipment Sent,09.05.2016 12:52:48
38420781069,Picking Done,07.05.2016 20:41:36
